Record number,status,Jump,Cycle,Steps,Current(A),Capacity(Ah),Voltage(V),Relative Time(h:min:s.ms),Real Time(h:min:s.ms)
18105,CCCV DChg,112,19,90,-0.00033172,0.00115422,0.0505,0:54:30.000,2021-07-28 21:04:25
18106,CCCV DChg,112,19,90,-0.00032905,0.00115698,0.0505,0:55:00.000,2021-07-28 21:04:55
18107,CCCV DChg,112,19,90,-0.00032614,0.00115971,0.0502,0:55:30.000,2021-07-28 21:05:25
18108,CCCV DChg,112,19,90,-0.00032328,0.00116241,0.0499,0:56:00.000,2021-07-28 21:05:55
18109,CCCV DChg,112,19,90,-0.00032087,0.00116510,0.0505,0:56:30.000,2021-07-28 21:06:25
18110,CCCV DChg,112,19,90,-0.00031832,0.00116776,0.0499,0:57:00.000,2021-07-28 21:06:55
18111,CCCV DChg,112,19,90,-0.00031560,0.00117040,0.0502,0:57:30.000,2021-07-28 21:07:25
18112,CCCV DChg,112,19,90,-0.00031305,0.00117302,0.0499,0:58:00.000,2021-07-28 21:07:55
18113,CCCV DChg,112,19,90,-0.00031063,0.00117562,0.0505,0:58:30.000,2021-07-28 21:08:25
18114,CCCV DChg,112,19,90,-0.00030853,0.00117820,0.0499,0:59:00.000,2021-07-28 21:08:55
18115,CCCV DChg,112,19,90,-0.00030605,0.00118076,0.0502,0:59:30.000,2021-07-28 21:09:25
18116,CCCV DChg,112,19,90,-0.00030388,0.00118330,0.0499,1:00:00.000,2021-07-28 21:09:55
18117,CCCV DChg,112,19,90,-0.00030133,0.00118582,0.0505,1:00:30.000,2021-07-28 21:10:25
18118,CCCV DChg,112,19,90,-0.00029997,0.00118718,0.0502,1:00:46.200,2021-07-28 21:10:41
18119,Rest,113,19,91,0.00000000,0.00000000,0.0620,0:00:00.000,2021-07-28 21:10:41
18120,Rest,113,19,91,0.00000000,0.00000000,0.0740,0:00:30.000,2021-07-28 21:11:11
18121,Rest,113,19,91,0.00000000,0.00000000,0.0765,0:01:00.000,2021-07-28 21:11:41
18122,Rest,113,19,91,0.00000000,0.00000000,0.0775,0:01:30.000,2021-07-28 21:12:11
18123,Rest,113,19,91,0.00000000,0.00000000,0.0781,0:02:00.000,2021-07-28 21:12:41
18124,Rest,113,19,91,0.00000000,0.00000000,0.0790,0:02:30.000,2021-07-28 21:13:11
18125,Rest,113,19,91,0.00000000,0.00000000,0.0796,0:03:00.000,2021-07-28 21:13:41
18126,Rest,113,19,91,0.00000000,0.00000000,0.0799,0:03:30.000,2021-07-28 21:14:11
18127,Rest,113,19,91,0.00000000,0.00000000,0.0802,0:04:00.000,2021-07-28 21:14:41
18128,Rest,113,19,91,0.00000000,0.00000000,0.0809,0:04:30.000,2021-07-28 21:15:11
18129,Rest,113,19,91,0.00000000,0.00000000,0.0809,0:05:00.000,2021-07-28 21:15:41
18130,Rest,113,19,91,0.00000000,0.00000000,0.0812,0:05:30.000,2021-07-28 21:16:11
18131,Rest,113,19,91,0.00000000,0.00000000,0.0815,0:06:00.000,2021-07-28 21:16:41
18132,Rest,113,19,91,0.00000000,0.00000000,0.0818,0:06:30.000,2021-07-28 21:17:11
18133,Rest,113,19,91,0.00000000,0.00000000,0.0818,0:07:00.000,2021-07-28 21:17:41
18134,Rest,113,19,91,0.00000000,0.00000000,0.0818,0:07:30.000,2021-07-28 21:18:11
18135,Rest,113,19,91,0.00000000,0.00000000,0.0821,0:08:00.000,2021-07-28 21:18:41
18136,Rest,113,19,91,0.00000000,0.00000000,0.0824,0:08:30.000,2021-07-28 21:19:11
18137,Rest,113,19,91,0.00000000,0.00000000,0.0827,0:09:00.000,2021-07-28 21:19:41
18138,Rest,113,19,91,0.00000000,0.00000000,0.0827,0:09:30.000,2021-07-28 21:20:11
18139,Rest,113,19,91,0.00000000,0.00000000,0.0830,0:10:00.000,2021-07-28 21:20:41
18140,CCCV Chg,114,19,92,0.00299913,0.00000000,0.2067,0:00:00.000,2021-07-28 21:20:41
18141,CCCV Chg,114,19,92,0.00299944,0.00002499,0.2105,0:00:30.000,2021-07-28 21:21:11
18142,CCCV Chg,114,19,92,0.00299913,0.00004999,0.2036,0:01:00.000,2021-07-28 21:21:41
18143,CCCV Chg,114,19,92,0.00299913,0.00007498,0.1990,0:01:30.000,2021-07-28 21:22:11
18144,CCCV Chg,114,19,92,0.00299913,0.00009997,0.1968,0:02:00.000,2021-07-28 21:22:41
18145,CCCV Chg,114,19,92,0.00299913,0.00012496,0.1956,0:02:30.000,2021-07-28 21:23:11
18146,CCCV Chg,114,19,92,0.00299913,0.00014996,0.1956,0:03:00.000,2021-07-28 21:23:41
18147,CCCV Chg,114,19,92,0.00299913,0.00017495,0.1965,0:03:30.000,2021-07-28 21:24:11
18148,CCCV Chg,114,19,92,0.00299913,0.00019994,0.1977,0:04:00.000,2021-07-28 21:24:41
18149,CCCV Chg,114,19,92,0.00299913,0.00022494,0.1993,0:04:30.000,2021-07-28 21:25:11
18150,CCCV Chg,114,19,92,0.00299913,0.00024993,0.2008,0:05:00.000,2021-07-28 21:25:41
18151,CCCV Chg,114,19,92,0.00299913,0.00027492,0.2024,0:05:30.000,2021-07-28 21:26:11
18152,CCCV Chg,114,19,92,0.00299913,0.00029992,0.2039,0:06:00.000,2021-07-28 21:26:41
18153,CCCV Chg,114,19,92,0.00299913,0.00032491,0.2052,0:06:30.000,2021-07-28 21:27:11
18154,CCCV Chg,114,19,92,0.00299913,0.00034990,0.2064,0:07:00.000,2021-07-28 21:27:41
18155,CCCV Chg,114,19,92,0.00299913,0.00037489,0.2077,0:07:30.000,2021-07-28 21:28:11
18156,CCCV Chg,114,19,92,0.00299913,0.00039989,0.2086,0:08:00.000,2021-07-28 21:28:41
18157,CCCV Chg,114,19,92,0.00299913,0.00042488,0.2098,0:08:30.000,2021-07-28 21:29:11
18158,CCCV Chg,114,19,92,0.00299913,0.00044987,0.2111,0:09:00.000,2021-07-28 21:29:41
18159,CCCV Chg,114,19,92,0.00299913,0.00047486,0.2117,0:09:30.000,2021-07-28 21:30:11
18160,CCCV Chg,114,19,92,0.00299913,0.00049986,0.2129,0:10:00.000,2021-07-28 21:30:41
18161,CCCV Chg,114,19,92,0.00299913,0.00052485,0.2145,0:10:30.000,2021-07-28 21:31:11
18162,CCCV Chg,114,19,92,0.00299913,0.00054984,0.2160,0:11:00.000,2021-07-28 21:31:41
18163,CCCV Chg,114,19,92,0.00299913,0.00057484,0.2176,0:11:30.000,2021-07-28 21:32:11
18164,CCCV Chg,114,19,92,0.00299913,0.00059983,0.2191,0:12:00.000,2021-07-28 21:32:41
18165,CCCV Chg,114,19,92,0.00299944,0.00062482,0.2210,0:12:30.000,2021-07-28 21:33:11
18166,CCCV Chg,114,19,92,0.00299913,0.00064981,0.2229,0:13:00.000,2021-07-28 21:33:41
18167,CCCV Chg,114,19,92,0.00299913,0.00067481,0.2253,0:13:30.000,2021-07-28 21:34:11
18168,CCCV Chg,114,19,92,0.00299913,0.00069980,0.2275,0:14:00.000,2021-07-28 21:34:41
18169,CCCV Chg,114,19,92,0.00299944,0.00072479,0.2300,0:14:30.000,2021-07-28 21:35:11
18170,CCCV Chg,114,19,92,0.00299913,0.00074979,0.2334,0:15:00.000,2021-07-28 21:35:41
18171,CCCV Chg,114,19,92,0.00299913,0.00077478,0.2368,0:15:30.000,2021-07-28 21:36:11
18172,CCCV Chg,114,19,92,0.00299913,0.00079977,0.2405,0:16:00.000,2021-07-28 21:36:41
18173,CCCV Chg,114,19,92,0.00299913,0.00082477,0.2452,0:16:30.000,2021-07-28 21:37:11
18174,CCCV Chg,114,19,92,0.00299913,0.00084976,0.2504,0:17:00.000,2021-07-28 21:37:41
18175,CCCV Chg,114,19,92,0.00299913,0.00087475,0.2554,0:17:30.000,2021-07-28 21:38:11
18176,CCCV Chg,114,19,92,0.00299913,0.00089975,0.2610,0:18:00.000,2021-07-28 21:38:41
18177,CCCV Chg,114,19,92,0.00299913,0.00092474,0.2669,0:18:30.000,2021-07-28 21:39:11
18178,CCCV Chg,114,19,92,0.00299913,0.00094973,0.2734,0:19:00.000,2021-07-28 21:39:41
18179,CCCV Chg,114,19,92,0.00299913,0.00097473,0.2814,0:19:30.000,2021-07-28 21:40:11
18180,CCCV Chg,114,19,92,0.00299913,0.00099972,0.2914,0:20:00.000,2021-07-28 21:40:41
18181,CCCV Chg,114,19,92,0.00299913,0.00102471,0.3031,0:20:30.000,2021-07-28 21:41:11
18182,CCCV Chg,114,19,92,0.00299944,0.00104970,0.3187,0:21:00.000,2021-07-28 21:41:41
18183,CCCV Chg,114,19,92,0.00299913,0.00107470,0.3397,0:21:30.000,2021-07-28 21:42:11
18184,CCCV Chg,114,19,92,0.00299913,0.00109969,0.3732,0:22:00.000,2021-07-28 21:42:41
18185,CCCV Chg,114,19,92,0.00299913,0.00112468,0.4330,0:22:30.000,2021-07-28 21:43:11
18186,CCCV Chg,114,19,92,0.00299913,0.00114968,0.5471,0:23:00.000,2021-07-28 21:43:41
18187,CCCV Chg,114,19,92,0.00299913,0.00117467,0.8373,0:23:30.000,2021-07-28 21:44:11
18188,CCCV Chg,114,19,92,0.00029823,0.00118589,1.3008,0:23:55.500,2021-07-28 21:44:36
18189,Rest,116,19,93,0.00000000,0.00000000,1.2971,0:00:00.000,2021-07-28 21:44:36
18190,Rest,116,19,93,0.00000000,0.00000000,1.1470,0:00:30.000,2021-07-28 21:45:06
18191,Rest,116,19,93,0.00000000,0.00000000,1.1089,0:01:00.000,2021-07-28 21:45:36
18192,Rest,116,19,93,0.00000000,0.00000000,1.0881,0:01:30.000,2021-07-28 21:46:06
18193,Rest,116,19,93,0.00000000,0.00000000,1.0745,0:02:00.000,2021-07-28 21:46:36
18194,Rest,116,19,93,0.00000000,0.00000000,1.0642,0:02:30.000,2021-07-28 21:47:06
18195,Rest,116,19,93,0.00000000,0.00000000,1.0565,0:03:00.000,2021-07-28 21:47:36
18196,Rest,116,19,93,0.00000000,0.00000000,1.0503,0:03:30.000,2021-07-28 21:48:06
18197,Rest,116,19,93,0.00000000,0.00000000,1.0453,0:04:00.000,2021-07-28 21:48:36
18198,Rest,116,19,93,0.00000000,0.00000000,1.0407,0:04:30.000,2021-07-28 21:49:06
18199,Rest,116,19,93,0.00000000,0.00000000,1.0370,0:05:00.000,2021-07-28 21:49:36
18200,Rest,116,19,93,0.00000000,0.00000000,1.0332,0:05:30.000,2021-07-28 21:50:06
18201,Rest,116,19,93,0.00000000,0.00000000,1.0305,0:06:00.000,2021-07-28 21:50:36
18202,Rest,116,19,93,0.00000000,0.00000000,1.0274,0:06:30.000,2021-07-28 21:51:06
18203,Rest,116,19,93,0.00000000,0.00000000,1.0249,0:07:00.000,2021-07-28 21:51:36
18204,Rest,116,19,93,0.00000000,0.00000000,1.0227,0:07:30.000,2021-07-28 21:52:06
18205,Rest,116,19,93,0.00000000,0.00000000,1.0208,0:08:00.000,2021-07-28 21:52:36
18206,Rest,116,19,93,0.00000000,0.00000000,1.0187,0:08:30.000,2021-07-28 21:53:06
18207,Rest,116,19,93,0.00000000,0.00000000,1.0168,0:09:00.000,2021-07-28 21:53:36
18208,Rest,116,19,93,0.00000000,0.00000000,1.0153,0:09:30.000,2021-07-28 21:54:06
