Record number,status,Jump,Cycle,Steps,Current(A),Capacity(Ah),Voltage(V),Relative Time(h:min:s.ms),Real Time(h:min:s.ms)
254,CCCV DChg,2,1,2,-0.00008810,0.00018287,0.5394,2:04:30.000,2021-10-28 16:20:47
255,CCCV DChg,2,1,2,-0.00008816,0.00018360,0.5385,2:05:00.000,2021-10-28 16:21:17
256,CCCV DChg,2,1,2,-0.00008816,0.00018434,0.5369,2:05:30.000,2021-10-28 16:21:47
257,CCCV DChg,2,1,2,-0.00008816,0.00018507,0.5357,2:06:00.000,2021-10-28 16:22:17
258,CCCV DChg,2,1,2,-0.00008816,0.00018581,0.5350,2:06:30.000,2021-10-28 16:22:47
259,CCCV DChg,2,1,2,-0.00008810,0.00018654,0.5335,2:07:00.000,2021-10-28 16:23:17
260,CCCV DChg,2,1,2,-0.00008816,0.00018728,0.5316,2:07:30.000,2021-10-28 16:23:47
261,CCCV DChg,2,1,2,-0.00008816,0.00018801,0.5301,2:08:00.000,2021-10-28 16:24:17
262,CCCV DChg,2,1,2,-0.00008810,0.00018874,0.5285,2:08:30.000,2021-10-28 16:24:47
263,CCCV DChg,2,1,2,-0.00008810,0.00018948,0.5285,2:09:00.000,2021-10-28 16:25:17
264,CCCV DChg,2,1,2,-0.00008810,0.00019021,0.5270,2:09:30.000,2021-10-28 16:25:47
265,CCCV DChg,2,1,2,-0.00008816,0.00019095,0.5257,2:10:00.000,2021-10-28 16:26:17
266,CCCV DChg,2,1,2,-0.00008810,0.00019168,0.5239,2:10:30.000,2021-10-28 16:26:47
267,CCCV DChg,2,1,2,-0.00008810,0.00019242,0.5230,2:11:00.000,2021-10-28 16:27:17
268,CCCV DChg,2,1,2,-0.00008810,0.00019315,0.5214,2:11:30.000,2021-10-28 16:27:47
269,CCCV DChg,2,1,2,-0.00008810,0.00019388,0.5205,2:12:00.000,2021-10-28 16:28:17
270,CCCV DChg,2,1,2,-0.00008810,0.00019462,0.5192,2:12:30.000,2021-10-28 16:28:47
271,CCCV DChg,2,1,2,-0.00008816,0.00019535,0.5180,2:13:00.000,2021-10-28 16:29:17
272,CCCV DChg,2,1,2,-0.00008810,0.00019609,0.5174,2:13:30.000,2021-10-28 16:29:47
273,CCCV DChg,2,1,2,-0.00008810,0.00019682,0.5158,2:14:00.000,2021-10-28 16:30:17
274,CCCV DChg,2,1,2,-0.00008816,0.00019756,0.5149,2:14:30.000,2021-10-28 16:30:47
275,CCCV DChg,2,1,2,-0.00008810,0.00019829,0.5137,2:15:00.000,2021-10-28 16:31:17
276,CCCV DChg,2,1,2,-0.00008816,0.00019903,0.5127,2:15:30.000,2021-10-28 16:31:47
277,CCCV DChg,2,1,2,-0.00008816,0.00019976,0.5115,2:16:00.000,2021-10-28 16:32:17
278,CCCV DChg,2,1,2,-0.00008810,0.00020049,0.5102,2:16:30.000,2021-10-28 16:32:47
279,CCCV DChg,2,1,2,-0.00008810,0.00020123,0.5090,2:17:00.000,2021-10-28 16:33:17
280,CCCV DChg,2,1,2,-0.00008816,0.00020196,0.5071,2:17:30.000,2021-10-28 16:33:47
281,CCCV DChg,2,1,2,-0.00008810,0.00020270,0.5056,2:18:00.000,2021-10-28 16:34:17
282,CCCV DChg,2,1,2,-0.00008816,0.00020343,0.5047,2:18:30.000,2021-10-28 16:34:47
283,CCCV DChg,2,1,2,-0.00008810,0.00020417,0.5037,2:19:00.000,2021-10-28 16:35:17
284,CCCV DChg,2,1,2,-0.00008816,0.00020490,0.5034,2:19:30.000,2021-10-28 16:35:47
285,CCCV DChg,2,1,2,-0.00008810,0.00020563,0.5019,2:20:00.000,2021-10-28 16:36:17
286,CCCV DChg,2,1,2,-0.00008810,0.00020637,0.5006,2:20:30.000,2021-10-28 16:36:47
287,CCCV DChg,2,1,2,-0.00008810,0.00020710,0.4991,2:21:00.000,2021-10-28 16:37:17
288,CCCV DChg,2,1,2,-0.00008810,0.00020784,0.4982,2:21:30.000,2021-10-28 16:37:47
289,CCCV DChg,2,1,2,-0.00008816,0.00020857,0.4963,2:22:00.000,2021-10-28 16:38:17
290,CCCV DChg,2,1,2,-0.00008810,0.00020931,0.4954,2:22:30.000,2021-10-28 16:38:47
291,CCCV DChg,2,1,2,-0.00008810,0.00021004,0.4938,2:23:00.000,2021-10-28 16:39:17
292,CCCV DChg,2,1,2,-0.00008810,0.00021077,0.4923,2:23:30.000,2021-10-28 16:39:47
293,CCCV DChg,2,1,2,-0.00008810,0.00021151,0.4916,2:24:00.000,2021-10-28 16:40:17
294,CCCV DChg,2,1,2,-0.00008816,0.00021224,0.4898,2:24:30.000,2021-10-28 16:40:47
295,CCCV DChg,2,1,2,-0.00008810,0.00021298,0.4889,2:25:00.000,2021-10-28 16:41:17
296,CCCV DChg,2,1,2,-0.00008810,0.00021371,0.4879,2:25:30.000,2021-10-28 16:41:47
297,CCCV DChg,2,1,2,-0.00008810,0.00021445,0.4867,2:26:00.000,2021-10-28 16:42:17
298,CCCV DChg,2,1,2,-0.00008810,0.00021518,0.4858,2:26:30.000,2021-10-28 16:42:47
299,CCCV DChg,2,1,2,-0.00008810,0.00021591,0.4839,2:27:00.000,2021-10-28 16:43:17
300,CCCV DChg,2,1,2,-0.00008810,0.00021665,0.4830,2:27:30.000,2021-10-28 16:43:47
301,CCCV DChg,2,1,2,-0.00008816,0.00021738,0.4820,2:28:00.000,2021-10-28 16:44:17
302,CCCV DChg,2,1,2,-0.00008810,0.00021812,0.4808,2:28:30.000,2021-10-28 16:44:47
303,CCCV DChg,2,1,2,-0.00008810,0.00021885,0.4796,2:29:00.000,2021-10-28 16:45:17
304,CCCV DChg,2,1,2,-0.00008810,0.00021959,0.4783,2:29:30.000,2021-10-28 16:45:47
305,CCCV DChg,2,1,2,-0.00008810,0.00022032,0.4765,2:30:00.000,2021-10-28 16:46:17
306,CCCV DChg,2,1,2,-0.00008810,0.00022105,0.4752,2:30:30.000,2021-10-28 16:46:47
307,CCCV DChg,2,1,2,-0.00008816,0.00022179,0.4740,2:31:00.000,2021-10-28 16:47:17
308,CCCV DChg,2,1,2,-0.00008816,0.00022252,0.4730,2:31:30.000,2021-10-28 16:47:47
309,CCCV DChg,2,1,2,-0.00008816,0.00022326,0.4718,2:32:00.000,2021-10-28 16:48:17
310,CCCV DChg,2,1,2,-0.00008810,0.00022399,0.4712,2:32:30.000,2021-10-28 16:48:47
311,CCCV DChg,2,1,2,-0.00008810,0.00022473,0.4709,2:33:00.000,2021-10-28 16:49:17
312,CCCV DChg,2,1,2,-0.00008810,0.00022546,0.4696,2:33:30.000,2021-10-28 16:49:47
313,CCCV DChg,2,1,2,-0.00008810,0.00022619,0.4681,2:34:00.000,2021-10-28 16:50:17
314,CCCV DChg,2,1,2,-0.00008810,0.00022693,0.4668,2:34:30.000,2021-10-28 16:50:47
315,CCCV DChg,2,1,2,-0.00008816,0.00022766,0.4662,2:35:00.000,2021-10-28 16:51:17
316,CCCV DChg,2,1,2,-0.00008810,0.00022840,0.4647,2:35:30.000,2021-10-28 16:51:47
317,CCCV DChg,2,1,2,-0.00008816,0.00022913,0.4634,2:36:00.000,2021-10-28 16:52:17
318,CCCV DChg,2,1,2,-0.00008810,0.00022987,0.4625,2:36:30.000,2021-10-28 16:52:47
319,CCCV DChg,2,1,2,-0.00008810,0.00023060,0.4609,2:37:00.000,2021-10-28 16:53:17
320,CCCV DChg,2,1,2,-0.00008810,0.00023133,0.4597,2:37:30.000,2021-10-28 16:53:47
321,CCCV DChg,2,1,2,-0.00008810,0.00023207,0.4585,2:38:00.000,2021-10-28 16:54:17
322,CCCV DChg,2,1,2,-0.00008810,0.00023280,0.4572,2:38:30.000,2021-10-28 16:54:47
323,CCCV DChg,2,1,2,-0.00008816,0.00023354,0.4560,2:39:00.000,2021-10-28 16:55:17
324,CCCV DChg,2,1,2,-0.00008810,0.00023427,0.4547,2:39:30.000,2021-10-28 16:55:47
325,CCCV DChg,2,1,2,-0.00008810,0.00023501,0.4532,2:40:00.000,2021-10-28 16:56:17
326,CCCV DChg,2,1,2,-0.00008810,0.00023574,0.4516,2:40:30.000,2021-10-28 16:56:47
327,CCCV DChg,2,1,2,-0.00008810,0.00023648,0.4507,2:41:00.000,2021-10-28 16:57:17
328,CCCV DChg,2,1,2,-0.00008816,0.00023721,0.4498,2:41:30.000,2021-10-28 16:57:47
329,CCCV DChg,2,1,2,-0.00008816,0.00023794,0.4485,2:42:00.000,2021-10-28 16:58:17
330,CCCV DChg,2,1,2,-0.00008810,0.00023868,0.4473,2:42:30.000,2021-10-28 16:58:47
331,CCCV DChg,2,1,2,-0.00008810,0.00023941,0.4464,2:43:00.000,2021-10-28 16:59:17
332,CCCV DChg,2,1,2,-0.00008810,0.00024015,0.4445,2:43:30.000,2021-10-28 16:59:47
333,CCCV DChg,2,1,2,-0.00008810,0.00024088,0.4433,2:44:00.000,2021-10-28 17:00:17
334,CCCV DChg,2,1,2,-0.00008810,0.00024162,0.4420,2:44:30.000,2021-10-28 17:00:47
335,CCCV DChg,2,1,2,-0.00008816,0.00024235,0.4411,2:45:00.000,2021-10-28 17:01:17
336,CCCV DChg,2,1,2,-0.00008810,0.00024308,0.4399,2:45:30.000,2021-10-28 17:01:47
337,CCCV DChg,2,1,2,-0.00008810,0.00024382,0.4386,2:46:00.000,2021-10-28 17:02:17
338,CCCV DChg,2,1,2,-0.00008810,0.00024455,0.4371,2:46:30.000,2021-10-28 17:02:47
339,CCCV DChg,2,1,2,-0.00008810,0.00024529,0.4358,2:47:00.000,2021-10-28 17:03:17
340,CCCV DChg,2,1,2,-0.00008810,0.00024602,0.4346,2:47:30.000,2021-10-28 17:03:47
341,CCCV DChg,2,1,2,-0.00008810,0.00024676,0.4334,2:48:00.000,2021-10-28 17:04:17
342,CCCV DChg,2,1,2,-0.00008810,0.00024749,0.4324,2:48:30.000,2021-10-28 17:04:47
343,CCCV DChg,2,1,2,-0.00008816,0.00024822,0.4312,2:49:00.000,2021-10-28 17:05:17
344,CCCV DChg,2,1,2,-0.00008810,0.00024896,0.4296,2:49:30.000,2021-10-28 17:05:47
345,CCCV DChg,2,1,2,-0.00008816,0.00024969,0.4284,2:50:00.000,2021-10-28 17:06:17
346,CCCV DChg,2,1,2,-0.00008816,0.00025043,0.4272,2:50:30.000,2021-10-28 17:06:47
347,CCCV DChg,2,1,2,-0.00008816,0.00025116,0.4262,2:51:00.000,2021-10-28 17:07:17
348,CCCV DChg,2,1,2,-0.00008810,0.00025190,0.4253,2:51:30.000,2021-10-28 17:07:47
349,CCCV DChg,2,1,2,-0.00008810,0.00025263,0.4237,2:52:00.000,2021-10-28 17:08:17
350,CCCV DChg,2,1,2,-0.00008810,0.00025337,0.4225,2:52:30.000,2021-10-28 17:08:47
351,CCCV DChg,2,1,2,-0.00008810,0.00025410,0.4213,2:53:00.000,2021-10-28 17:09:17
352,CCCV DChg,2,1,2,-0.00008816,0.00025483,0.4200,2:53:30.000,2021-10-28 17:09:47
353,CCCV DChg,2,1,2,-0.00008816,0.00025557,0.4188,2:54:00.000,2021-10-28 17:10:17
354,CCCV DChg,2,1,2,-0.00008816,0.00025630,0.4179,2:54:30.000,2021-10-28 17:10:47
355,CCCV DChg,2,1,2,-0.00008810,0.00025704,0.4166,2:55:00.000,2021-10-28 17:11:17
356,CCCV DChg,2,1,2,-0.00008816,0.00025777,0.4154,2:55:30.000,2021-10-28 17:11:47
357,CCCV DChg,2,1,2,-0.00008810,0.00025851,0.4138,2:56:00.000,2021-10-28 17:12:17
358,CCCV DChg,2,1,2,-0.00008810,0.00025924,0.4126,2:56:30.000,2021-10-28 17:12:47
359,CCCV DChg,2,1,2,-0.00008810,0.00025997,0.4117,2:57:00.000,2021-10-28 17:13:17
360,CCCV DChg,2,1,2,-0.00008816,0.00026071,0.4104,2:57:30.000,2021-10-28 17:13:47
361,CCCV DChg,2,1,2,-0.00008810,0.00026144,0.4092,2:58:00.000,2021-10-28 17:14:17
362,CCCV DChg,2,1,2,-0.00008810,0.00026218,0.4076,2:58:30.000,2021-10-28 17:14:47
363,CCCV DChg,2,1,2,-0.00008810,0.00026291,0.4070,2:59:00.000,2021-10-28 17:15:17
364,CCCV DChg,2,1,2,-0.00008810,0.00026365,0.4051,2:59:30.000,2021-10-28 17:15:47
365,CCCV DChg,2,1,2,-0.00008810,0.00026438,0.4042,3:00:00.000,2021-10-28 17:16:17
366,CCCV DChg,2,1,2,-0.00008810,0.00026511,0.4030,3:00:30.000,2021-10-28 17:16:47
367,CCCV DChg,2,1,2,-0.00008810,0.00026585,0.4014,3:01:00.000,2021-10-28 17:17:17
368,CCCV DChg,2,1,2,-0.00008810,0.00026658,0.4008,3:01:30.000,2021-10-28 17:17:47
369,CCCV DChg,2,1,2,-0.00008810,0.00026732,0.3996,3:02:00.000,2021-10-28 17:18:17
370,CCCV DChg,2,1,2,-0.00008810,0.00026805,0.3980,3:02:30.000,2021-10-28 17:18:47
371,CCCV DChg,2,1,2,-0.00008810,0.00026879,0.3971,3:03:00.000,2021-10-28 17:19:17
372,CCCV DChg,2,1,2,-0.00008810,0.00026952,0.3962,3:03:30.000,2021-10-28 17:19:47
373,CCCV DChg,2,1,2,-0.00008810,0.00027025,0.3949,3:04:00.000,2021-10-28 17:20:17
374,CCCV DChg,2,1,2,-0.00008816,0.00027099,0.3940,3:04:30.000,2021-10-28 17:20:47
375,CCCV DChg,2,1,2,-0.00008810,0.00027172,0.3931,3:05:00.000,2021-10-28 17:21:17
376,CCCV DChg,2,1,2,-0.00008810,0.00027246,0.3918,3:05:30.000,2021-10-28 17:21:47
377,CCCV DChg,2,1,2,-0.00008810,0.00027319,0.3903,3:06:00.000,2021-10-28 17:22:17
378,CCCV DChg,2,1,2,-0.00008810,0.00027393,0.3893,3:06:30.000,2021-10-28 17:22:47
379,CCCV DChg,2,1,2,-0.00008810,0.00027466,0.3881,3:07:00.000,2021-10-28 17:23:17
380,CCCV DChg,2,1,2,-0.00008810,0.00027539,0.3872,3:07:30.000,2021-10-28 17:23:47
381,CCCV DChg,2,1,2,-0.00008810,0.00027613,0.3859,3:08:00.000,2021-10-28 17:24:17
382,CCCV DChg,2,1,2,-0.00008810,0.00027686,0.3847,3:08:30.000,2021-10-28 17:24:47
383,CCCV DChg,2,1,2,-0.00008810,0.00027760,0.3838,3:09:00.000,2021-10-28 17:25:17
384,CCCV DChg,2,1,2,-0.00008810,0.00027833,0.3825,3:09:30.000,2021-10-28 17:25:47
385,CCCV DChg,2,1,2,-0.00008810,0.00027907,0.3813,3:10:00.000,2021-10-28 17:26:17
386,CCCV DChg,2,1,2,-0.00008810,0.00027980,0.3807,3:10:30.000,2021-10-28 17:26:47
387,CCCV DChg,2,1,2,-0.00008810,0.00028053,0.3791,3:11:00.000,2021-10-28 17:27:17
388,CCCV DChg,2,1,2,-0.00008810,0.00028127,0.3779,3:11:30.000,2021-10-28 17:27:47
389,CCCV DChg,2,1,2,-0.00008810,0.00028200,0.3766,3:12:00.000,2021-10-28 17:28:17
390,CCCV DChg,2,1,2,-0.00008816,0.00028274,0.3757,3:12:30.000,2021-10-28 17:28:47
391,CCCV DChg,2,1,2,-0.00008810,0.00028347,0.3741,3:13:00.000,2021-10-28 17:29:17
392,CCCV DChg,2,1,2,-0.00008816,0.00028421,0.3732,3:13:30.000,2021-10-28 17:29:47
393,CCCV DChg,2,1,2,-0.00008810,0.00028494,0.3720,3:14:00.000,2021-10-28 17:30:17
394,CCCV DChg,2,1,2,-0.00008816,0.00028567,0.3707,3:14:30.000,2021-10-28 17:30:47
395,CCCV DChg,2,1,2,-0.00008810,0.00028641,0.3695,3:15:00.000,2021-10-28 17:31:17
396,CCCV DChg,2,1,2,-0.00008810,0.00028714,0.3686,3:15:30.000,2021-10-28 17:31:47
397,CCCV DChg,2,1,2,-0.00008810,0.00028788,0.3673,3:16:00.000,2021-10-28 17:32:17
398,CCCV DChg,2,1,2,-0.00008810,0.00028861,0.3658,3:16:30.000,2021-10-28 17:32:47
399,CCCV DChg,2,1,2,-0.00008810,0.00028934,0.3645,3:17:00.000,2021-10-28 17:33:17
400,CCCV DChg,2,1,2,-0.00008810,0.00029008,0.3633,3:17:30.000,2021-10-28 17:33:47
401,CCCV DChg,2,1,2,-0.00008816,0.00029081,0.3621,3:18:00.000,2021-10-28 17:34:17
402,CCCV DChg,2,1,2,-0.00008810,0.00029155,0.3608,3:18:30.000,2021-10-28 17:34:47
403,CCCV DChg,2,1,2,-0.00008816,0.00029228,0.3596,3:19:00.000,2021-10-28 17:35:17
404,CCCV DChg,2,1,2,-0.00008810,0.00029302,0.3583,3:19:30.000,2021-10-28 17:35:47
405,CCCV DChg,2,1,2,-0.00008810,0.00029375,0.3568,3:20:00.000,2021-10-28 17:36:17
406,CCCV DChg,2,1,2,-0.00008810,0.00029448,0.3555,3:20:30.000,2021-10-28 17:36:47
407,CCCV DChg,2,1,2,-0.00008810,0.00029522,0.3543,3:21:00.000,2021-10-28 17:37:17
408,CCCV DChg,2,1,2,-0.00008810,0.00029595,0.3531,3:21:30.000,2021-10-28 17:37:47
409,CCCV DChg,2,1,2,-0.00008810,0.00029669,0.3518,3:22:00.000,2021-10-28 17:38:17
410,CCCV DChg,2,1,2,-0.00008810,0.00029742,0.3503,3:22:30.000,2021-10-28 17:38:47
411,CCCV DChg,2,1,2,-0.00008810,0.00029816,0.3490,3:23:00.000,2021-10-28 17:39:17
412,CCCV DChg,2,1,2,-0.00008810,0.00029889,0.3481,3:23:30.000,2021-10-28 17:39:47
413,CCCV DChg,2,1,2,-0.00008810,0.00029962,0.3466,3:24:00.000,2021-10-28 17:40:17
414,CCCV DChg,2,1,2,-0.00008810,0.00030036,0.3453,3:24:30.000,2021-10-28 17:40:47
415,CCCV DChg,2,1,2,-0.00008810,0.00030109,0.3444,3:25:00.000,2021-10-28 17:41:17
416,CCCV DChg,2,1,2,-0.00008810,0.00030183,0.3428,3:25:30.000,2021-10-28 17:41:47
417,CCCV DChg,2,1,2,-0.00008810,0.00030256,0.3416,3:26:00.000,2021-10-28 17:42:17
418,CCCV DChg,2,1,2,-0.00008810,0.00030329,0.3404,3:26:30.000,2021-10-28 17:42:47
419,CCCV DChg,2,1,2,-0.00008810,0.00030403,0.3391,3:27:00.000,2021-10-28 17:43:17
420,CCCV DChg,2,1,2,-0.00008810,0.00030476,0.3379,3:27:30.000,2021-10-28 17:43:47
421,CCCV DChg,2,1,2,-0.00008810,0.00030550,0.3366,3:28:00.000,2021-10-28 17:44:17
422,CCCV DChg,2,1,2,-0.00008810,0.00030623,0.3351,3:28:30.000,2021-10-28 17:44:47
423,CCCV DChg,2,1,2,-0.00008810,0.00030697,0.3338,3:29:00.000,2021-10-28 17:45:17
424,CCCV DChg,2,1,2,-0.00008810,0.00030770,0.3329,3:29:30.000,2021-10-28 17:45:47
425,CCCV DChg,2,1,2,-0.00008816,0.00030843,0.3317,3:30:00.000,2021-10-28 17:46:17
426,CCCV DChg,2,1,2,-0.00008810,0.00030917,0.3304,3:30:30.000,2021-10-28 17:46:47
427,CCCV DChg,2,1,2,-0.00008810,0.00030990,0.3292,3:31:00.000,2021-10-28 17:47:17
428,CCCV DChg,2,1,2,-0.00008810,0.00031064,0.3280,3:31:30.000,2021-10-28 17:47:47
429,CCCV DChg,2,1,2,-0.00008810,0.00031137,0.3267,3:32:00.000,2021-10-28 17:48:17
430,CCCV DChg,2,1,2,-0.00008810,0.00031210,0.3255,3:32:30.000,2021-10-28 17:48:47
431,CCCV DChg,2,1,2,-0.00008810,0.00031284,0.3242,3:33:00.000,2021-10-28 17:49:17
432,CCCV DChg,2,1,2,-0.00008810,0.00031357,0.3233,3:33:30.000,2021-10-28 17:49:47
433,CCCV DChg,2,1,2,-0.00008810,0.00031431,0.3218,3:34:00.000,2021-10-28 17:50:17
434,CCCV DChg,2,1,2,-0.00008810,0.00031504,0.3208,3:34:30.000,2021-10-28 17:50:47
435,CCCV DChg,2,1,2,-0.00008810,0.00031578,0.3193,3:35:00.000,2021-10-28 17:51:17
436,CCCV DChg,2,1,2,-0.00008810,0.00031651,0.3180,3:35:30.000,2021-10-28 17:51:47
437,CCCV DChg,2,1,2,-0.00008810,0.00031724,0.3168,3:36:00.000,2021-10-28 17:52:17
438,CCCV DChg,2,1,2,-0.00008810,0.00031798,0.3159,3:36:30.000,2021-10-28 17:52:47
439,CCCV DChg,2,1,2,-0.00008810,0.00031871,0.3146,3:37:00.000,2021-10-28 17:53:17
440,CCCV DChg,2,1,2,-0.00008810,0.00031945,0.3134,3:37:30.000,2021-10-28 17:53:47
441,CCCV DChg,2,1,2,-0.00008816,0.00032018,0.3121,3:38:00.000,2021-10-28 17:54:17
442,CCCV DChg,2,1,2,-0.00008810,0.00032092,0.3109,3:38:30.000,2021-10-28 17:54:47
443,CCCV DChg,2,1,2,-0.00008810,0.00032165,0.3097,3:39:00.000,2021-10-28 17:55:17
444,CCCV DChg,2,1,2,-0.00008810,0.00032238,0.3084,3:39:30.000,2021-10-28 17:55:47
445,CCCV DChg,2,1,2,-0.00008810,0.00032312,0.3075,3:40:00.000,2021-10-28 17:56:17
446,CCCV DChg,2,1,2,-0.00008810,0.00032385,0.3062,3:40:30.000,2021-10-28 17:56:47
447,CCCV DChg,2,1,2,-0.00008810,0.00032459,0.3050,3:41:00.000,2021-10-28 17:57:17
448,CCCV DChg,2,1,2,-0.00008810,0.00032532,0.3038,3:41:30.000,2021-10-28 17:57:47
449,CCCV DChg,2,1,2,-0.00008810,0.00032605,0.3025,3:42:00.000,2021-10-28 17:58:17
450,CCCV DChg,2,1,2,-0.00008810,0.00032679,0.3013,3:42:30.000,2021-10-28 17:58:47
451,CCCV DChg,2,1,2,-0.00008810,0.00032752,0.3004,3:43:00.000,2021-10-28 17:59:17
452,CCCV DChg,2,1,2,-0.00008810,0.00032826,0.2991,3:43:30.000,2021-10-28 17:59:47
453,CCCV DChg,2,1,2,-0.00008810,0.00032899,0.2979,3:44:00.000,2021-10-28 18:00:17
454,CCCV DChg,2,1,2,-0.00008810,0.00032973,0.2969,3:44:30.000,2021-10-28 18:00:47
455,CCCV DChg,2,1,2,-0.00008810,0.00033046,0.2954,3:45:00.000,2021-10-28 18:01:17
456,CCCV DChg,2,1,2,-0.00008810,0.00033119,0.2945,3:45:30.000,2021-10-28 18:01:47
457,CCCV DChg,2,1,2,-0.00008810,0.00033193,0.2932,3:46:00.000,2021-10-28 18:02:17
458,CCCV DChg,2,1,2,-0.00008810,0.00033266,0.2920,3:46:30.000,2021-10-28 18:02:47
459,CCCV DChg,2,1,2,-0.00008810,0.00033340,0.2911,3:47:00.000,2021-10-28 18:03:17
460,CCCV DChg,2,1,2,-0.00008810,0.00033413,0.2898,3:47:30.000,2021-10-28 18:03:47
461,CCCV DChg,2,1,2,-0.00008810,0.00033486,0.2886,3:48:00.000,2021-10-28 18:04:17
462,CCCV DChg,2,1,2,-0.00008810,0.00033560,0.2873,3:48:30.000,2021-10-28 18:04:47
463,CCCV DChg,2,1,2,-0.00008810,0.00033633,0.2861,3:49:00.000,2021-10-28 18:05:17
464,CCCV DChg,2,1,2,-0.00008810,0.00033707,0.2852,3:49:30.000,2021-10-28 18:05:47
465,CCCV DChg,2,1,2,-0.00008810,0.00033780,0.2842,3:50:00.000,2021-10-28 18:06:17
466,CCCV DChg,2,1,2,-0.00008810,0.00033854,0.2830,3:50:30.000,2021-10-28 18:06:47
467,CCCV DChg,2,1,2,-0.00008810,0.00033927,0.2818,3:51:00.000,2021-10-28 18:07:17
468,CCCV DChg,2,1,2,-0.00008810,0.00034000,0.2808,3:51:30.000,2021-10-28 18:07:47
469,CCCV DChg,2,1,2,-0.00008810,0.00034074,0.2796,3:52:00.000,2021-10-28 18:08:17
470,CCCV DChg,2,1,2,-0.00008810,0.00034147,0.2783,3:52:30.000,2021-10-28 18:08:47
471,CCCV DChg,2,1,2,-0.00008810,0.00034221,0.2774,3:53:00.000,2021-10-28 18:09:17
472,CCCV DChg,2,1,2,-0.00008810,0.00034294,0.2765,3:53:30.000,2021-10-28 18:09:47
473,CCCV DChg,2,1,2,-0.00008810,0.00034367,0.2752,3:54:00.000,2021-10-28 18:10:17
474,CCCV DChg,2,1,2,-0.00008810,0.00034441,0.2743,3:54:30.000,2021-10-28 18:10:47
475,CCCV DChg,2,1,2,-0.00008810,0.00034514,0.2734,3:55:00.000,2021-10-28 18:11:17
476,CCCV DChg,2,1,2,-0.00008810,0.00034588,0.2718,3:55:30.000,2021-10-28 18:11:47
477,CCCV DChg,2,1,2,-0.00008810,0.00034661,0.2709,3:56:00.000,2021-10-28 18:12:17
478,CCCV DChg,2,1,2,-0.00008810,0.00034735,0.2700,3:56:30.000,2021-10-28 18:12:47
479,CCCV DChg,2,1,2,-0.00008810,0.00034808,0.2687,3:57:00.000,2021-10-28 18:13:17
480,CCCV DChg,2,1,2,-0.00008810,0.00034881,0.2681,3:57:30.000,2021-10-28 18:13:47
481,CCCV DChg,2,1,2,-0.00008810,0.00034955,0.2669,3:58:00.000,2021-10-28 18:14:17
482,CCCV DChg,2,1,2,-0.00008810,0.00035028,0.2659,3:58:30.000,2021-10-28 18:14:47
483,CCCV DChg,2,1,2,-0.00008810,0.00035102,0.2650,3:59:00.000,2021-10-28 18:15:17
484,CCCV DChg,2,1,2,-0.00008810,0.00035175,0.2635,3:59:30.000,2021-10-28 18:15:47
485,CCCV DChg,2,1,2,-0.00008810,0.00035248,0.2625,4:00:00.000,2021-10-28 18:16:17
486,CCCV DChg,2,1,2,-0.00008810,0.00035322,0.2616,4:00:30.000,2021-10-28 18:16:47
487,CCCV DChg,2,1,2,-0.00008810,0.00035395,0.2607,4:01:00.000,2021-10-28 18:17:17
488,CCCV DChg,2,1,2,-0.00008810,0.00035469,0.2597,4:01:30.000,2021-10-28 18:17:47
489,CCCV DChg,2,1,2,-0.00008810,0.00035542,0.2588,4:02:00.000,2021-10-28 18:18:17
490,CCCV DChg,2,1,2,-0.00008810,0.00035616,0.2579,4:02:30.000,2021-10-28 18:18:47
491,CCCV DChg,2,1,2,-0.00008810,0.00035689,0.2566,4:03:00.000,2021-10-28 18:19:17
492,CCCV DChg,2,1,2,-0.00008810,0.00035762,0.2557,4:03:30.000,2021-10-28 18:19:47
493,CCCV DChg,2,1,2,-0.00008810,0.00035836,0.2545,4:04:00.000,2021-10-28 18:20:17
494,CCCV DChg,2,1,2,-0.00008810,0.00035909,0.2535,4:04:30.000,2021-10-28 18:20:47
495,CCCV DChg,2,1,2,-0.00008810,0.00035983,0.2526,4:05:00.000,2021-10-28 18:21:17
496,CCCV DChg,2,1,2,-0.00008810,0.00036056,0.2517,4:05:30.000,2021-10-28 18:21:47
497,CCCV DChg,2,1,2,-0.00008810,0.00036129,0.2508,4:06:00.000,2021-10-28 18:22:17
498,CCCV DChg,2,1,2,-0.00008810,0.00036203,0.2498,4:06:30.000,2021-10-28 18:22:47
499,CCCV DChg,2,1,2,-0.00008810,0.00036276,0.2486,4:07:00.000,2021-10-28 18:23:17
500,CCCV DChg,2,1,2,-0.00008810,0.00036350,0.2477,4:07:30.000,2021-10-28 18:23:47
501,CCCV DChg,2,1,2,-0.00008810,0.00036423,0.2467,4:08:00.000,2021-10-28 18:24:17
502,CCCV DChg,2,1,2,-0.00008810,0.00036497,0.2458,4:08:30.000,2021-10-28 18:24:47
503,CCCV DChg,2,1,2,-0.00008810,0.00036570,0.2452,4:09:00.000,2021-10-28 18:25:17
504,CCCV DChg,2,1,2,-0.00008810,0.00036643,0.2439,4:09:30.000,2021-10-28 18:25:47
505,CCCV DChg,2,1,2,-0.00008810,0.00036717,0.2433,4:10:00.000,2021-10-28 18:26:17
506,CCCV DChg,2,1,2,-0.00008810,0.00036790,0.2424,4:10:30.000,2021-10-28 18:26:47
